"1.9","898.8","898.464","896.896","895.776","898.352","898.576","898.464","896.224","896.448","898.128","898.688","898.128","897.008","898.352","897.232","897.792","896.112","894.88","895.664","898.128","897.904","894.656","899.024","897.008","898.128","898.128","899.136","898.912","898.8","899.024"
"2.0","897.68","898.016","898.352","897.008","895.104","897.12","897.904","897.456","895.328","895.552","896.224","896.896","898.128","898.352","896.784","896.784","899.136","899.808","896.56","898.688","896.784","899.36","895.776","896.448","896.672","896.784","897.792","897.008","895.216","898.128"
"2.1","898.576","897.792","898.128","895.104","896.336","898.464","897.68","896.336","898.24","897.68","899.024","896.56","896.896","898.24","895.888","896.896","898.016","897.568","898.576","898.688","897.456","898.912","897.344","896.56","895.216","898.688","896.672","898.352","897.792","895.328"
"2.2","898.016","899.696","898.352","896.896","898.24","898.464","895.44","899.248","897.12","896.224","894.768","898.576","894.656","896.448","897.792","898.24","896.896","895.776","896.224","898.24","898.576","895.216","898.128","894.432","895.776","897.68","898.464","898.464","894.32","896.448"
"2.3","897.456","894.992","897.568","897.12","898.016","898.688","897.68","897.904","896.896","897.568","898.912","898.128","899.024","896.896","898.8","896.224","898.688","897.568","896.784","898.464","898.24","895.104","898.688","899.024","896.784","894.656","896.56","895.776","897.456","895.888"
"2.4","896.224","898.464","896.224","897.904","895.44","896.896","896.896","898.016","897.68","896.448","897.792","897.68","897.456","898.688","898.016","898.8","894.768","897.792","898.24","897.68","896.0","897.68","896.896","897.008","896.56","898.24","896.0","895.44","898.016","895.776"
"2.5","894.992","894.32","894.432","894.656","894.88","895.888","894.096","894.32","895.888","894.88","894.88","894.208","895.104","894.656","894.208","894.656","894.432","894.096","895.328","894.432","894.208","894.992","895.776","895.216","895.328","894.768","895.104","895.328","895.888","896.56"
"2.6","898.352","895.664","895.104","899.696","896.112","896.336","898.352","897.792","898.24","898.576","896.448","898.24","895.888","897.792","898.24","897.68","897.344","898.8","895.44","897.792","896.224","896.336","898.912","899.136","898.352","897.792","898.576","898.352","896.784","894.992"
"2.7","897.232","897.456","895.328","896.336","899.136","896.336","899.36","896.672","898.688","897.456","897.12","897.12","895.216","898.912","895.888","897.344","899.808","899.248","896.784","898.016","896.448","899.36","896.448","896.448","896.896","897.568","897.456","898.128","898.912","898.8"
"2.8","896.0","896.224","898.576","894.992","897.904","895.664","897.008","897.12","895.552","897.568","893.648","898.24","897.792","894.88","896.448","899.024","895.216","898.128","898.016","896.0","897.12","897.12","895.328","897.12","897.568","896.224","894.768","894.208","897.904","893.76"
