"1.9","599.088","599.424","598.528","599.648","598.864","600.096","599.2","598.976","598.64","598.64","599.648","599.648","598.528","598.416","598.864","599.984","599.424","599.984","598.752","600.656","598.528","599.648","598.64","599.984","600.208","599.536","598.864","599.424","600.208","599.76"
"2.0","599.648","599.424","598.864","599.872","598.416","599.76","599.76","599.088","600.096","598.864","598.528","599.088","600.32","600.544","598.528","599.76","599.088","598.528","598.528","599.536","600.096","599.984","599.872","600.32","598.864","599.984","600.208","600.32","598.528","599.088"
"2.1","599.872","598.864","599.088","598.64","598.864","600.32","600.096","598.752","599.424","599.2","599.312","599.088","598.304","598.304","598.752","599.984","599.088","599.648","600.096","599.76","598.416","598.752","598.528","598.528","600.096","598.976","598.416","598.192","598.528","599.984"
"2.2","600.096","599.984","598.528","599.088","599.76","598.416","597.968","598.64","600.32","598.864","599.536","599.648","600.32","599.088","599.984","599.984","598.864","599.984","599.76","600.656","598.64","599.872","599.984","599.872","600.544","599.088","599.872","599.984","598.08","598.528"
"2.3","598.192","599.76","599.312","598.192","600.208","600.32","600.432","598.08","599.648","598.416","598.528","599.984","598.192","598.416","598.752","600.208","598.976","598.976","598.976","598.192","600.208","599.872","597.968","600.096","599.648","599.76","598.752","598.752","598.976","599.984"
"2.4","597.968","597.856","599.648","599.984","599.312","599.536","599.648","600.32","599.872","598.416","600.096","599.088","598.528","599.984","598.304","599.424","598.08","599.872","598.528","599.984","599.536","598.976","598.416","598.528","599.2","598.528","599.536","599.312","599.312","598.416"
"2.5","599.2","598.752","598.528","598.304","597.856","598.864","598.528","598.752","599.76","598.752","598.976","599.088","598.64","598.416","598.192","599.088","599.2","597.296","598.416","598.192","598.864","598.752","598.64","599.312","599.424","598.752","598.528","598.864","598.528","598.864"
"2.6","599.648","599.648","598.64","598.416","598.976","599.984","599.872","598.08","598.528","598.528","599.76","599.088","600.208","598.976","600.88","599.424","600.096","599.648","599.312","599.536","599.76","600.096","599.76","599.536","599.088","599.648","600.096","599.2","598.192","599.872"
"2.7","598.976","598.416","598.864","600.096","599.312","600.32","599.984","600.208","599.648","600.656","600.208","598.976","598.976","600.208","599.984","599.312","598.416","600.208","598.528","598.08","598.64","599.088","600.544","598.976","597.52","599.088","600.208","599.872","599.76","600.432"
"2.8","599.984","598.976","599.312","599.536","598.08","598.416","600.32","598.192","599.536","599.648","598.64","598.864","599.984","599.536","598.864","598.864","598.752","598.864","599.76","598.64","600.096","598.192","599.312","598.528","598.752","598.976","599.76","598.528","598.64","599.76"
"2.9","598.976","600.32","599.312","599.312","598.752","598.416","599.424","598.304","599.76","600.096","599.088","597.968","598.976","598.752","599.984","595.84","598.64","599.088","600.32","598.64","598.752","598.64","598.752","600.656","599.872","599.088","600.32","601.104","599.984","599.76"
"3.0","598.192","598.192","598.64","598.192","599.536","598.192","599.088","599.872","599.76","597.744","599.2","598.976","599.984","600.32","599.76","599.2","600.096","598.864","599.088","598.528","600.096","598.752","598.752","598.192","598.64","599.648","598.416","599.312","598.864","599.536"
"3.1","598.64","599.312","598.864","598.528","598.864","598.08","597.408","599.088","599.648","598.416","598.752","598.192","598.304","598.08","598.64","598.752","598.416","598.416","598.08","598.976","597.632","598.416","598.528","598.528","598.752","598.752","599.088","598.64","598.08","598.64"
"3.2","599.088","598.752","597.856","598.864","598.864","598.752","598.192","600.32","598.192","599.2","598.752","600.544","600.88","600.208","598.752","598.64","599.872","599.984","600.32","599.536","598.976","600.096","599.984","598.416","600.32","598.864","600.096","598.976","599.648","599.424"
"3.3","600.208","599.872","597.856","599.872","598.864","598.864","598.08","598.64","600.208","599.312","598.416","598.864","598.64","599.648","600.32","599.648","598.528","600.432","599.872","598.976","599.536","598.64","600.208","598.64","599.2","599.424","600.096","598.416","599.648","599.76"
