"1.9","1807.46","1799.62","1809.25","1804.99","1810.93","1810.37","1800.29","1810.7","1803.54","1808.91","1798.16","1799.62","1813.06","1822.35","1808.13","1815.86","1806.11","1805.55","1787.63","1789.87","1804.21","1803.31","1791.66","1804.99","1798.16","1807.57","1810.59","1786.96","1811.26","1797.94"
"2.0","1810.82","1805.55","1794.91","1812.27","1804.77","1803.2","1815.18","1799.95","1802.19","1808.91","1772.96","1810.59","1809.47","1791.89","1793.23","1802.08","1811.82","1802.08","1803.2","1808.8","1799.17","1815.63","1796.48","1785.5","1806.67","1806.9","1801.18","1791.33","1799.5","1796.37"
"2.1","1797.15","1792.22","1814.18","1814.18","1820.56","1798.27","1818.54","1799.62","1790.1","1791.66","1801.97","1800.06","1789.98","1815.07","1793.79","1801.74","1804.32","1779.23","1813.39","1797.15","1814.4","1794.91","1788.98","1787.07","1803.76","1799.95","1803.98","1805.89","1803.87","1805.1"
"2.2","1802.3","1791.78","1811.04","1798.16","1814.96","1802.08","1798.94","1815.07","1814.06","1807.57","1814.4","1814.62","1820.78","1796.37","1797.15","1806.0","1810.37","1835.01","1815.86","1811.38","1797.6","1811.04","1825.6","1797.15","1807.79","1793.46","1785.84","1810.7","1803.09","1811.38"
"2.3","1797.04","1799.5","1772.62","1792.56","1807.79","1797.15","1803.09","1770.5","1807.68","1808.46","1799.95","1786.18","1796.48","1805.1","1814.4","1807.12","1795.58","1783.38","1800.4","1800.96","1812.61","1798.94","1803.31","1811.26","1783.49","1792.34","1827.62","1805.78","1796.93","1795.02"
"2.4","1788.3","1779.46","1797.38","1791.22","1801.3","1791.44","1789.2","1811.38","1798.61","1797.82","1776.99","1792.78","1776.77","1785.28","1791.1","1790.1","1795.47","1800.51","1795.14","1794.91","1793.01","1801.86","1787.41","1796.26","1789.65","1796.59","1790.1","1780.91","1797.6","1776.88"
"2.5","1755.6","1761.2","1769.26","1759.18","1776.88","1755.6","1767.92","1767.36","1771.17","1772.06","1773.52","1769.82","1770.5","1770.94","1773.86","1761.76","1771.06","1766.35","1780.8","1756.27","1761.09","1769.49","1771.28","1771.95","1761.42","1772.96","1764.9","1773.18","1771.06","1770.16"
"2.6","1736.9","1729.5","1736.78","1738.46","1746.86","1740.26","1742.61","1740.03","1731.41","1731.97","1743.17","1743.28","1748.21","1724.35","1725.58","1727.49","1738.91","1744.85","1724.35","1739.14","1736.9","1733.87","1739.81","1739.58","1751.9","1733.65","1736.11","1733.42","1735.44","1751.23"
"2.7","1778.45","1784.27","1769.49","1772.62","1775.98","1771.5","1759.3","1780.69","1772.85","1775.2","1765.23","1766.8","1740.7","1774.08","1769.15","1749.78","1767.92","1783.04","1759.86","1778.45","1777.22","1756.16","1756.38","1777.89","1775.54","1780.91","1760.42","1782.48","1776.66","1773.74"
"2.8","1766.46","1745.74","1747.76","1745.97","1764.34","1772.96","1742.27","1733.09","1731.52","1747.31","1731.97","1780.91","1748.21","1743.95","1780.8","1753.14","1746.64","1724.02","1741.26","1738.69","1752.58","1745.52","1781.58","1738.35","1737.68","1742.83","1746.53","1769.26","1740.26","1739.36"
