"1.9","1191.01","1186.64","1194.82","1194.03","1194.37","1191.12","1190.22","1192.02","1191.79","1192.58","1193.47","1190.11","1191.23","1188.66","1193.47","1190.34","1189.1","1189.22","1191.01","1192.02","1189.44","1191.01","1193.36","1193.25","1187.65","1193.58","1188.54","1193.25","1194.03","1188.77"
"2.0","1194.82","1189.78","1196.27","1193.36","1191.79","1190.9","1192.46","1192.58","1195.26","1191.01","1186.3","1188.77","1191.34","1189.22","1195.04","1190.9","1193.92","1187.31","1188.54","1193.25","1187.87","1190.56","1194.26","1193.81","1194.59","1195.49","1192.35","1192.13","1188.88","1195.15"
"2.1","1190.9","1192.24","1195.49","1190.78","1192.91","1193.92","1192.24","1189.1","1194.7","1190.11","1191.57","1192.02","1194.37","1191.34","1188.1","1194.37","1193.92","1190.78","1194.93","1189.1","1188.32","1186.86","1192.91","1192.58","1190.56","1194.37","1191.57","1192.69","1188.54","1188.77"
"2.2","1191.12","1193.81","1192.24","1195.26","1191.46","1186.64","1192.13","1192.58","1194.93","1190.22","1193.14","1194.7","1195.04","1194.59","1189.22","1185.63","1190.22","1190.34","1191.9","1188.77","1192.69","1192.02","1188.54","1194.82","1190.11","1194.37","1189.89","1188.43","1195.49","1193.7"
"2.3","1191.57","1189.22","1193.92","1195.15","1190.67","1194.14","1187.09","1192.02","1193.14","1194.37","1190.9","1189.78","1191.23","1188.77","1192.8","1194.26","1186.75","1194.03","1195.38","1190.56","1188.1","1193.36","1190.11","1191.01","1193.02","1192.58","1192.46","1188.1","1190.34","1191.01"
"2.4","1193.14","1188.66","1189.89","1188.99","1190.9","1186.75","1184.51","1190.78","1191.01","1190.22","1185.97","1190.9","1192.02","1191.12","1190.56","1191.12","1188.21","1187.65","1188.32","1192.35","1192.46","1189.1","1193.14","1190.67","1188.99","1189.89","1192.35","1190.9","1190.11","1190.0"
"2.5","1184.18","1186.86","1187.42","1183.84","1187.2","1187.09","1186.64","1188.77","1187.98","1187.2","1187.2","1184.62","1184.4","1188.1","1184.29","1184.96","1185.41","1186.19","1185.63","1183.84","1187.31","1185.41","1185.3","1185.41","1184.06","1185.52","1187.76","1186.98","1186.42","1185.63"
"2.6","1194.26","1196.83","1188.1","1189.33","1186.53","1184.96","1190.34","1191.01","1191.01","1187.76","1186.75","1191.12","1191.01","1192.13","1192.02","1189.66","1192.58","1190.0","1192.35","1188.32","1190.45","1196.83","1187.87","1188.32","1190.0","1190.67","1189.78","1191.9","1191.12","1190.45"
"2.7","1192.91","1190.78","1192.35","1193.58","1193.47","1195.71","1194.26","1193.92","1187.98","1196.05","1193.25","1192.58","1194.93","1193.14","1188.99","1189.55","1191.68","1192.13","1189.89","1187.42","1193.92","1194.82","1193.25","1195.71","1194.82","1191.9","1191.12","1192.24","1192.8","1190.67"
"2.8","1191.01","1185.07","1188.88","1188.66","1188.54","1188.1","1186.3","1186.75","1191.46","1185.41","1187.65","1190.0","1191.12","1194.59","1188.32","1189.66","1191.12","1190.9","1195.71","1190.22","1195.15","1195.04","1193.58","1189.22","1186.86","1189.78","1187.87","1192.58","1188.88","1187.2"
"2.9","1193.47","1194.03","1183.84","1191.79","1186.75","1197.28","1195.94","1194.26","1191.57","1195.94","1181.26","1194.48","1196.5","1186.08","1195.71","1195.82","1185.86","1187.98","1195.04","1196.27","1194.14","1192.58","1194.26","1189.22","1192.58","1193.02","1195.6","1191.57","1190.9","1197.73"
"3.0","990.304","1191.12","1192.02","990.08","1193.7","1189.22","1191.34","1189.78","1191.9","1191.68","1192.24","991.648","1188.77","1190.11","978.096","1191.01","1195.04","1187.65","1192.13","1185.63","1189.1","1190.78","975.52","1187.87","1189.55","980.336","1191.12","1188.54","1189.1","1189.1"
"3.1","9.072","1187.76","1184.51","11.088","1186.53","1185.97","1188.88","1186.75","1187.42","1186.3","1185.97","12.096","1186.98","1185.52","0.0","1187.42","1186.19","1187.87","1188.43","1187.65","1185.86","1184.06","0.0","1184.96","1187.65","0.0","1188.88","1187.76","1188.43","1187.09"
"3.2","10.08","1191.9","1193.25","12.32","1192.02","1189.33","1195.94","1192.46","1195.82","1187.87","1197.39","13.44","1190.78","1190.45","0.0","1191.57","1196.5","1192.8","1188.88","1195.71","1192.58","1188.1","0.0","1195.94","1194.14","0.0","1184.4","1192.69","1192.8","1193.47"
"3.3","10.08","1187.87","1191.46","11.648","1193.14","1189.89","1193.58","1193.02","1194.82","1194.82","1193.7","12.992","1188.99","1193.14","0.0","1193.58","1192.13","1192.35","1194.59","1192.35","1190.22","1194.26","0.0","1192.46","1190.45","0.0","1186.19","1190.34","1191.68","1194.82"
"3.4","11.872","1193.58","1189.33","14.224","1193.25","1187.31","1191.9","1191.23","1186.86","1194.37","1195.38","21.28","1189.44","1192.24","0.0","1190.78","1194.26","1192.13","1192.46","1193.81","1195.04","1185.97","0.0","1193.58","1190.56","0.0","1187.87","1193.47","1193.58","1192.58"
"3.5","45.472","1195.26","1194.48","47.488","1195.71","1191.68","1195.49","1190.9","1190.22","1193.02","1194.59","63.952","1188.21","1193.92","0.0","1192.35","1193.58","1190.11","1192.91","1193.14","1190.9","1188.54","0.0","1190.78","1193.14","0.0","1188.32","1187.65","1191.9","1191.57"
"3.6","95.2","1192.02","1194.26","97.552","1187.98","1193.47","1192.13","1190.9","1195.26","1195.82","1193.81","113.568","1190.11","1190.45","0.0","1189.78","1191.34","1193.58","1190.78","1194.14","1193.02","1192.46","0.0","1189.22","1192.58","0.0","1187.2","1190.22","1190.11","1194.93"
"3.7","141.792","1192.13","1193.58","145.376","1193.25","1195.6","1194.93","1194.93","1194.7","1193.7","1195.15","154.336","1192.35","1193.36","0.0","1192.8","1192.8","1193.25","1195.82","1193.25","1194.26","1195.38","0.0","1194.82","1195.71","0.0","1194.37","1193.92","1196.16","1195.71"
"3.8","175.616","1196.5","1198.51","175.056","1197.84","1198.62","1197.06","1199.63","1196.16","1196.94","1198.06","195.776","1194.93","1197.17","0.0","1198.62","1195.38","1196.05","1197.5","1194.37","1198.51","1197.28","0.0","1198.85","1197.84","0.0","1193.25","1196.16","1196.27","1200.08"
"3.9","236.32","1192.91","1187.98","238.672","1193.25","1194.14","1190.22","1189.78","1194.37","1192.58","1195.71","254.016","1190.67","1190.22","0.0","1191.01","1193.7","1192.02","1191.9","1192.46","1189.44","1193.92","0.0","1189.78","1193.92","0.0","1187.31","1191.12","1188.54","1188.77"
"4.0","278.992","1189.66","1190.78","280.224","1192.02","1188.66","1186.64","1188.43","1185.18","1187.31","1186.86","291.424","1186.42","1192.35","0.448","1187.54","1186.64","1186.75","1187.87","1189.33","1191.46","1189.33","0.448","1189.22","1187.87","0.448","1183.5","1184.51","1188.1","1189.22"
